transaction_id,customer_id,month,revenue,segment
3535,431,2025-06-01,267.14,SMB
3536,432,2025-06-01,749.23,SMB
3537,433,2025-06-01,1764.71,Mid-Market
3538,434,2025-06-01,303.5,SMB
3539,435,2025-06-01,2241.56,Mid-Market
3540,436,2025-06-01,1943.86,Mid-Market
3541,437,2025-06-01,407.7,SMB
3542,438,2025-06-01,1882.23,Mid-Market
3543,439,2025-06-01,815.96,SMB
3544,440,2025-06-01,957.08,SMB
3545,441,2025-06-01,2156.62,Mid-Market
3546,442,2025-06-01,4001.81,Mid-Market
3547,443,2025-06-01,5124.13,Enterprise
3548,444,2025-06-01,714.71,SMB
3549,445,2025-06-01,770.36,SMB
3550,446,2025-06-01,1255.76,Mid-Market
3551,448,2025-06-01,436.94,SMB
3552,449,2025-06-01,520.07,SMB
3553,450,2025-06-01,607.18,SMB
3554,451,2025-06-01,917.57,SMB
3555,452,2025-06-01,3776.22,Mid-Market
3556,453,2025-06-01,450.63,SMB
3557,454,2025-06-01,1435.9,Mid-Market
3558,457,2025-06-01,3445.13,Mid-Market
3559,458,2025-06-01,1890.7,Mid-Market
3560,459,2025-06-01,307.8,SMB
3561,460,2025-06-01,323.62,SMB
3562,462,2025-06-01,3375.52,Mid-Market
3563,463,2025-06-01,9393.65,Enterprise
3564,464,2025-06-01,659.02,SMB
3565,465,2025-06-01,9479.18,Enterprise
3566,466,2025-06-01,3171.97,Mid-Market
3567,467,2025-06-01,729.84,SMB
3568,468,2025-06-01,1917.94,Mid-Market
3569,470,2025-06-01,4006.52,Mid-Market
3570,471,2025-06-01,4364.09,Mid-Market
3571,472,2025-06-01,268.71,SMB
3572,473,2025-06-01,9444.22,Enterprise
3573,474,2025-06-01,746.12,SMB
3574,475,2025-06-01,1280.48,Mid-Market
3575,476,2025-06-01,666.15,SMB
3576,477,2025-06-01,1274.03,Mid-Market
3577,478,2025-06-01,649.26,SMB
3578,480,2025-06-01,3235.51,Mid-Market
3579,481,2025-06-01,6648.05,Enterprise
3580,482,2025-06-01,469.34,SMB
3581,483,2025-06-01,10147.81,Enterprise
3582,484,2025-06-01,1495.06,Mid-Market
3583,485,2025-06-01,1767.1,Mid-Market
3584,486,2025-06-01,10748.39,Enterprise
3585,488,2025-06-01,621.71,SMB
3586,489,2025-06-01,12960.48,Enterprise
3587,490,2025-06-01,576.56,SMB
3588,492,2025-06-01,2910.4,Mid-Market
3589,493,2025-06-01,1240.66,Mid-Market
3590,494,2025-06-01,2901.53,Mid-Market
3591,498,2025-06-01,4165.14,Mid-Market
3592,499,2025-06-01,4093.99,Mid-Market
3593,500,2025-06-01,11041.42,Enterprise
3594,1,2025-07-01,787.03,SMB
3595,2,2025-07-01,3573.43,Mid-Market
3596,4,2025-07-01,3971.07,Mid-Market
3597,5,2025-07-01,2377.96,Mid-Market
3598,7,2025-07-01,3134.25,Mid-Market
3599,8,2025-07-01,13493.76,Enterprise
3600,9,2025-07-01,1658.51,Mid-Market
3601,10,2025-07-01,826.34,SMB
3602,11,2025-07-01,9376.61,Enterprise
3603,12,2025-07-01,779.18,SMB
3604,13,2025-07-01,695.06,SMB
3605,14,2025-07-01,4155.79,Mid-Market
3606,15,2025-07-01,251.97,SMB
3607,16,2025-07-01,807.19,SMB
3608,17,2025-07-01,563.05,SMB
3609,18,2025-07-01,423.43,SMB
3610,19,2025-07-01,1200.25,Mid-Market
3611,20,2025-07-01,363.44,SMB
3612,21,2025-07-01,5561.45,Enterprise
3613,23,2025-07-01,3085.41,Mid-Market
3614,24,2025-07-01,14535.69,Enterprise
3615,26,2025-07-01,2021.56,Mid-Market
3616,27,2025-07-01,789.56,SMB
3617,29,2025-07-01,478.03,SMB
3618,30,2025-07-01,4085.74,Mid-Market
3619,31,2025-07-01,13570.5,Enterprise
3620,32,2025-07-01,8081.36,Enterprise
3621,33,2025-07-01,6411.93,Enterprise
3622,34,2025-07-01,2497.76,Mid-Market
3623,35,2025-07-01,899.82,SMB
3624,37,2025-07-01,926.85,SMB
3625,38,2025-07-01,2475.05,Mid-Market
3626,39,2025-07-01,983.96,SMB
3627,40,2025-07-01,583.13,SMB
3628,41,2025-07-01,617.77,SMB
3629,42,2025-07-01,4732.15,Mid-Market
3630,44,2025-07-01,822.78,SMB
3631,45,2025-07-01,4010.08,Mid-Market
3632,46,2025-07-01,252.66,SMB
3633,48,2025-07-01,13229.32,Enterprise
3634,49,2025-07-01,654.09,SMB
3635,50,2025-07-01,8070.57,Enterprise
3636,51,2025-07-01,5702.48,Enterprise
3637,52,2025-07-01,3736.06,Mid-Market
3638,53,2025-07-01,439.51,SMB
3639,54,2025-07-01,3379.01,Mid-Market
3640,55,2025-07-01,2666.68,Mid-Market
3641,56,2025-07-01,11897.0,Enterprise
3642,57,2025-07-01,2395.53,Mid-Market
3643,58,2025-07-01,225.49,SMB
3644,59,2025-07-01,920.92,SMB
3645,60,2025-07-01,2394.5,Mid-Market
3646,62,2025-07-01,2133.57,Mid-Market
3647,63,2025-07-01,15061.16,Enterprise
3648,64,2025-07-01,4786.5,Mid-Market
3649,65,2025-07-01,258.81,SMB
3650,66,2025-07-01,723.46,SMB
3651,67,2025-07-01,8685.56,Enterprise
3652,68,2025-07-01,13062.41,Enterprise
3653,69,2025-07-01,745.89,SMB
3654,70,2025-07-01,940.83,SMB
3655,72,2025-07-01,693.6,SMB
3656,73,2025-07-01,4200.76,Mid-Market
3657,74,2025-07-01,236.42,SMB
3658,75,2025-07-01,242.95,SMB
3659,76,2025-07-01,811.28,SMB
3660,78,2025-07-01,2508.41,Mid-Market
3661,80,2025-07-01,11154.06,Enterprise
3662,81,2025-07-01,752.41,SMB
3663,82,2025-07-01,4737.86,Mid-Market
3664,83,2025-07-01,8630.46,Enterprise
3665,84,2025-07-01,12853.73,Enterprise
3666,86,2025-07-01,622.29,SMB
3667,87,2025-07-01,523.18,SMB
3668,88,2025-07-01,3514.23,Mid-Market
3669,89,2025-07-01,2012.95,Mid-Market
3670,90,2025-07-01,296.26,SMB
3671,92,2025-07-01,10225.36,Enterprise
3672,93,2025-07-01,9006.35,Enterprise
3673,94,2025-07-01,642.98,SMB
3674,96,2025-07-01,417.45,SMB
3675,97,2025-07-01,576.47,SMB
3676,98,2025-07-01,14622.59,Enterprise
3677,100,2025-07-01,4611.59,Mid-Market
3678,101,2025-07-01,2973.57,Mid-Market
3679,102,2025-07-01,1502.84,Mid-Market
3680,103,2025-07-01,4539.11,Mid-Market
3681,104,2025-07-01,2773.64,Mid-Market
3682,105,2025-07-01,4563.23,Mid-Market
3683,106,2025-07-01,2849.73,Mid-Market
3684,109,2025-07-01,4266.85,Mid-Market
3685,110,2025-07-01,468.35,SMB
3686,111,2025-07-01,2357.69,Mid-Market
3687,113,2025-07-01,3151.05,Mid-Market
3688,114,2025-07-01,4508.88,Mid-Market
3689,115,2025-07-01,874.37,SMB
3690,116,2025-07-01,767.9,SMB
3691,117,2025-07-01,4842.02,Mid-Market
3692,118,2025-07-01,704.63,SMB
3693,119,2025-07-01,12574.54,Enterprise
3694,122,2025-07-01,356.17,SMB
3695,123,2025-07-01,308.8,SMB
3696,125,2025-07-01,5162.53,Enterprise
3697,126,2025-07-01,634.96,SMB
3698,127,2025-07-01,504.39,SMB
3699,128,2025-07-01,4302.96,Mid-Market
3700,129,2025-07-01,650.94,SMB
3701,130,2025-07-01,708.51,SMB
3702,131,2025-07-01,267.24,SMB
3703,132,2025-07-01,8241.68,Enterprise
3704,133,2025-07-01,980.22,SMB
3705,134,2025-07-01,3860.87,Mid-Market
3706,135,2025-07-01,3167.31,Mid-Market
3707,136,2025-07-01,12985.27,Enterprise
3708,138,2025-07-01,1283.29,Mid-Market
3709,140,2025-07-01,3489.11,Mid-Market
3710,141,2025-07-01,2813.08,Mid-Market
3711,142,2025-07-01,761.15,SMB
3712,143,2025-07-01,2412.97,Mid-Market
3713,144,2025-07-01,887.25,SMB
3714,145,2025-07-01,4016.87,Mid-Market
3715,146,2025-07-01,11655.04,Enterprise
3716,147,2025-07-01,354.94,SMB
3717,148,2025-07-01,945.44,SMB
3718,149,2025-07-01,2657.97,Mid-Market
3719,151,2025-07-01,244.59,SMB
3720,152,2025-07-01,1464.41,Mid-Market
3721,153,2025-07-01,321.74,SMB
3722,154,2025-07-01,337.1,SMB
3723,155,2025-07-01,454.81,SMB
3724,156,2025-07-01,754.01,SMB
3725,157,2025-07-01,491.93,SMB
3726,158,2025-07-01,942.23,SMB
3727,159,2025-07-01,940.31,SMB
3728,160,2025-07-01,4453.59,Mid-Market
3729,161,2025-07-01,7409.89,Enterprise
3730,163,2025-07-01,10388.39,Enterprise
3731,164,2025-07-01,302.67,SMB
3732,165,2025-07-01,2259.88,Mid-Market
3733,166,2025-07-01,3081.28,Mid-Market
3734,167,2025-07-01,588.73,SMB
3735,169,2025-07-01,947.3,SMB
3736,170,2025-07-01,328.2,SMB
3737,171,2025-07-01,727.0,SMB
3738,172,2025-07-01,3880.51,Mid-Market
3739,173,2025-07-01,3328.31,Mid-Market
3740,174,2025-07-01,849.01,SMB
3741,175,2025-07-01,3295.24,Mid-Market
3742,176,2025-07-01,849.37,SMB
3743,177,2025-07-01,5309.79,Enterprise
3744,178,2025-07-01,1179.55,Mid-Market
3745,179,2025-07-01,3608.8,Mid-Market
3746,180,2025-07-01,678.18,SMB
3747,181,2025-07-01,11201.4,Enterprise
3748,182,2025-07-01,12492.25,Enterprise
3749,183,2025-07-01,8950.49,Enterprise
3750,184,2025-07-01,715.12,SMB
3751,185,2025-07-01,596.11,SMB
3752,187,2025-07-01,2190.32,Mid-Market
3753,188,2025-07-01,14367.42,Enterprise
3754,189,2025-07-01,9998.52,Enterprise
3755,190,2025-07-01,12884.0,Enterprise
3756,191,2025-07-01,760.52,SMB
3757,192,2025-07-01,440.09,SMB
3758,193,2025-07-01,259.64,SMB
3759,194,2025-07-01,256.1,SMB
3760,195,2025-07-01,543.9,SMB
3761,196,2025-07-01,2884.85,Mid-Market
3762,197,2025-07-01,352.26,SMB
3763,199,2025-07-01,2227.6,Mid-Market
3764,200,2025-07-01,3815.16,Mid-Market
3765,202,2025-07-01,4487.74,Mid-Market
3766,203,2025-07-01,4927.64,Mid-Market
3767,204,2025-07-01,1527.58,Mid-Market
3768,205,2025-07-01,492.43,SMB
3769,206,2025-07-01,662.44,SMB
3770,207,2025-07-01,2347.09,Mid-Market
3771,208,2025-07-01,570.86,SMB
3772,209,2025-07-01,2026.11,Mid-Market
3773,210,2025-07-01,395.31,SMB
3774,211,2025-07-01,1386.05,Mid-Market
3775,212,2025-07-01,2223.48,Mid-Market
3776,213,2025-07-01,2537.94,Mid-Market
3777,214,2025-07-01,669.86,SMB
3778,216,2025-07-01,901.22,SMB
3779,217,2025-07-01,1667.01,Mid-Market
3780,218,2025-07-01,471.1,SMB
3781,219,2025-07-01,644.67,SMB
3782,220,2025-07-01,456.16,SMB
3783,222,2025-07-01,3053.91,Mid-Market
3784,223,2025-07-01,2994.2,Mid-Market
3785,224,2025-07-01,9836.77,Enterprise
3786,225,2025-07-01,8319.74,Enterprise
3787,226,2025-07-01,5306.68,Enterprise
3788,227,2025-07-01,4910.44,Mid-Market
3789,228,2025-07-01,3104.34,Mid-Market
3790,229,2025-07-01,14827.38,Enterprise
3791,230,2025-07-01,368.87,SMB
3792,231,2025-07-01,480.77,SMB
3793,233,2025-07-01,606.45,SMB
3794,234,2025-07-01,4500.38,Mid-Market
3795,235,2025-07-01,741.34,SMB
3796,236,2025-07-01,564.03,SMB
3797,237,2025-07-01,3120.38,Mid-Market
3798,238,2025-07-01,13416.22,Enterprise
3799,239,2025-07-01,9571.51,Enterprise
3800,240,2025-07-01,898.45,SMB
3801,241,2025-07-01,3909.75,Mid-Market
3802,242,2025-07-01,4041.82,Mid-Market
3803,243,2025-07-01,503.72,SMB
3804,244,2025-07-01,2625.63,Mid-Market
3805,245,2025-07-01,651.62,SMB
3806,247,2025-07-01,3116.7,Mid-Market
3807,249,2025-07-01,3036.86,Mid-Market
3808,251,2025-07-01,7767.39,Enterprise
3809,253,2025-07-01,11446.45,Enterprise
3810,254,2025-07-01,287.39,SMB
3811,255,2025-07-01,1001.11,SMB
3812,256,2025-07-01,518.23,SMB
3813,257,2025-07-01,4076.17,Mid-Market
3814,258,2025-07-01,483.98,SMB
3815,259,2025-07-01,954.86,SMB
3816,261,2025-07-01,6872.09,Enterprise
3817,262,2025-07-01,604.68,SMB
3818,263,2025-07-01,604.93,SMB
3819,264,2025-07-01,1213.06,Mid-Market
3820,265,2025-07-01,1527.8,Mid-Market
3821,266,2025-07-01,464.66,SMB
3822,267,2025-07-01,9844.56,Enterprise
3823,268,2025-07-01,572.67,SMB
3824,269,2025-07-01,667.74,SMB
3825,270,2025-07-01,3069.97,Mid-Market
3826,271,2025-07-01,8074.13,Enterprise
3827,272,2025-07-01,11215.69,Enterprise
3828,273,2025-07-01,327.54,SMB
3829,274,2025-07-01,4941.22,Mid-Market
3830,276,2025-07-01,7962.15,Enterprise
3831,277,2025-07-01,8578.14,Enterprise
3832,278,2025-07-01,858.37,SMB
3833,279,2025-07-01,627.0,SMB
3834,280,2025-07-01,3721.46,Mid-Market
3835,281,2025-07-01,452.08,SMB
3836,282,2025-07-01,4325.4,Mid-Market
3837,284,2025-07-01,731.23,SMB
3838,285,2025-07-01,4923.6,Mid-Market
3839,286,2025-07-01,671.74,SMB
3840,287,2025-07-01,4138.05,Mid-Market
3841,288,2025-07-01,774.98,SMB
3842,289,2025-07-01,11527.84,Enterprise
3843,290,2025-07-01,1134.97,Mid-Market
3844,291,2025-07-01,2822.46,Mid-Market
3845,292,2025-07-01,14960.37,Enterprise
3846,293,2025-07-01,821.71,SMB
3847,294,2025-07-01,809.7,SMB
3848,295,2025-07-01,653.32,SMB
3849,296,2025-07-01,791.25,SMB
3850,297,2025-07-01,3377.82,Mid-Market
3851,298,2025-07-01,6591.26,Enterprise
3852,299,2025-07-01,710.1,SMB
3853,300,2025-07-01,688.39,SMB
3854,301,2025-07-01,888.39,SMB
3855,302,2025-07-01,316.37,SMB
3856,303,2025-07-01,718.09,SMB
3857,304,2025-07-01,1142.73,Mid-Market
3858,305,2025-07-01,931.2,SMB
3859,306,2025-07-01,5961.3,Enterprise
3860,308,2025-07-01,2210.08,Mid-Market
3861,309,2025-07-01,326.39,SMB
3862,310,2025-07-01,730.0,SMB
3863,311,2025-07-01,526.96,SMB
3864,312,2025-07-01,4178.79,Mid-Market
3865,313,2025-07-01,4693.12,Mid-Market
3866,314,2025-07-01,13879.37,Enterprise
3867,315,2025-07-01,795.55,SMB
3868,316,2025-07-01,252.04,SMB
3869,317,2025-07-01,315.93,SMB
3870,318,2025-07-01,362.69,SMB
3871,319,2025-07-01,2306.44,Mid-Market
3872,320,2025-07-01,11473.61,Enterprise
3873,321,2025-07-01,637.08,SMB
3874,322,2025-07-01,454.53,SMB
3875,324,2025-07-01,14287.45,Enterprise
3876,325,2025-07-01,2358.18,Mid-Market
3877,326,2025-07-01,2351.46,Mid-Market
3878,327,2025-07-01,823.16,SMB
3879,329,2025-07-01,3601.08,Mid-Market
3880,330,2025-07-01,3797.12,Mid-Market
3881,332,2025-07-01,359.72,SMB
3882,333,2025-07-01,2016.63,Mid-Market
3883,334,2025-07-01,3323.36,Mid-Market
3884,335,2025-07-01,388.11,SMB
3885,336,2025-07-01,4845.65,Mid-Market
3886,337,2025-07-01,437.11,SMB
3887,338,2025-07-01,2180.21,Mid-Market
3888,339,2025-07-01,1854.07,Mid-Market
3889,340,2025-07-01,12205.58,Enterprise
3890,341,2025-07-01,2239.81,Mid-Market
3891,344,2025-07-01,830.07,SMB
3892,345,2025-07-01,430.49,SMB
3893,346,2025-07-01,297.78,SMB
3894,347,2025-07-01,3745.39,Mid-Market
3895,348,2025-07-01,2584.62,Mid-Market
3896,350,2025-07-01,851.3,SMB
3897,351,2025-07-01,14396.42,Enterprise
3898,352,2025-07-01,832.34,SMB
3899,353,2025-07-01,427.52,SMB
3900,354,2025-07-01,2195.41,Mid-Market
3901,356,2025-07-01,2332.14,Mid-Market
3902,357,2025-07-01,9665.43,Enterprise
3903,358,2025-07-01,406.24,SMB
3904,359,2025-07-01,590.74,SMB
3905,360,2025-07-01,6909.06,Enterprise
3906,361,2025-07-01,617.68,SMB
3907,362,2025-07-01,4802.6,Mid-Market
3908,363,2025-07-01,3681.2,Mid-Market
3909,364,2025-07-01,302.83,SMB
3910,365,2025-07-01,3371.33,Mid-Market
3911,366,2025-07-01,10939.48,Enterprise
3912,367,2025-07-01,399.91,SMB
3913,368,2025-07-01,3723.88,Mid-Market
3914,369,2025-07-01,10612.42,Enterprise
3915,370,2025-07-01,11174.98,Enterprise
3916,372,2025-07-01,2640.06,Mid-Market
3917,373,2025-07-01,3800.62,Mid-Market
3918,375,2025-07-01,4156.83,Mid-Market
3919,376,2025-07-01,1001.17,Mid-Market
3920,377,2025-07-01,644.96,SMB
3921,378,2025-07-01,923.28,SMB
3922,379,2025-07-01,542.51,SMB
3923,380,2025-07-01,944.76,SMB
3924,381,2025-07-01,876.89,SMB
3925,383,2025-07-01,364.97,SMB
3926,384,2025-07-01,978.28,SMB
3927,385,2025-07-01,469.17,SMB
3928,387,2025-07-01,14057.81,Enterprise
3929,392,2025-07-01,956.75,SMB
3930,393,2025-07-01,4548.97,Mid-Market
3931,394,2025-07-01,1692.61,Mid-Market
3932,395,2025-07-01,876.83,SMB
3933,396,2025-07-01,345.76,SMB
3934,397,2025-07-01,4572.71,Mid-Market
3935,398,2025-07-01,5020.39,Mid-Market
3936,400,2025-07-01,590.06,SMB
3937,401,2025-07-01,974.07,SMB
3938,402,2025-07-01,981.83,SMB
3939,403,2025-07-01,4804.76,Mid-Market
3940,404,2025-07-01,13418.68,Enterprise
3941,405,2025-07-01,214.45,SMB
3942,406,2025-07-01,3270.01,Mid-Market
3943,407,2025-07-01,282.29,SMB
3944,408,2025-07-01,966.89,SMB
3945,409,2025-07-01,2193.59,Mid-Market
3946,410,2025-07-01,962.08,SMB
3947,411,2025-07-01,3124.52,Mid-Market
3948,412,2025-07-01,599.37,SMB
3949,413,2025-07-01,952.68,SMB
3950,414,2025-07-01,4511.98,Mid-Market
3951,416,2025-07-01,357.94,SMB
3952,417,2025-07-01,5972.92,Enterprise
3953,418,2025-07-01,338.01,SMB
3954,419,2025-07-01,579.08,SMB
3955,420,2025-07-01,7788.5,Enterprise
3956,421,2025-07-01,1750.25,Mid-Market
3957,422,2025-07-01,770.12,SMB
3958,423,2025-07-01,13255.94,Enterprise
3959,424,2025-07-01,3180.09,Mid-Market
3960,425,2025-07-01,4031.84,Mid-Market
3961,426,2025-07-01,6722.26,Enterprise
3962,427,2025-07-01,13844.62,Enterprise
3963,428,2025-07-01,893.58,SMB
3964,432,2025-07-01,743.64,SMB
3965,433,2025-07-01,1777.61,Mid-Market
3966,434,2025-07-01,314.43,SMB
3967,435,2025-07-01,2228.46,Mid-Market
3968,436,2025-07-01,2013.34,Mid-Market
3969,437,2025-07-01,408.2,SMB
3970,438,2025-07-01,1932.78,Mid-Market
3971,439,2025-07-01,823.16,SMB
3972,440,2025-07-01,942.35,SMB
3973,441,2025-07-01,2151.38,Mid-Market
3974,442,2025-07-01,3910.68,Mid-Market
3975,443,2025-07-01,5185.88,Enterprise
3976,444,2025-07-01,732.67,SMB
3977,445,2025-07-01,772.09,SMB
3978,447,2025-07-01,295.44,SMB
3979,448,2025-07-01,439.92,SMB
3980,449,2025-07-01,505.76,SMB
3981,450,2025-07-01,605.59,SMB
3982,451,2025-07-01,908.54,SMB
3983,452,2025-07-01,3805.13,Mid-Market
3984,453,2025-07-01,438.57,SMB
3985,454,2025-07-01,1473.85,Mid-Market
3986,455,2025-07-01,943.13,SMB
3987,456,2025-07-01,450.96,SMB
3988,457,2025-07-01,3504.25,Mid-Market
3989,458,2025-07-01,1911.61,Mid-Market
3990,459,2025-07-01,312.86,SMB
3991,460,2025-07-01,315.54,SMB
3992,461,2025-07-01,3990.82,Mid-Market
3993,462,2025-07-01,3502.17,Mid-Market
3994,463,2025-07-01,9226.98,Enterprise
3995,464,2025-07-01,628.62,SMB
3996,465,2025-07-01,9987.28,Enterprise
3997,466,2025-07-01,3195.72,Mid-Market
3998,467,2025-07-01,724.41,SMB
3999,468,2025-07-01,1829.83,Mid-Market
4000,470,2025-07-01,4067.84,Mid-Market
4001,471,2025-07-01,4477.54,Mid-Market
4002,472,2025-07-01,269.98,SMB
4003,473,2025-07-01,9343.84,Enterprise
4004,474,2025-07-01,774.92,SMB
4005,475,2025-07-01,1292.64,Mid-Market
4006,476,2025-07-01,649.82,SMB
4007,477,2025-07-01,1241.35,Mid-Market
4008,479,2025-07-01,588.64,SMB
4009,480,2025-07-01,3201.62,Mid-Market
4010,481,2025-07-01,6516.2,Enterprise
4011,482,2025-07-01,446.92,SMB
4012,483,2025-07-01,10440.62,Enterprise
4013,484,2025-07-01,1495.69,Mid-Market
4014,485,2025-07-01,1829.93,Mid-Market
4015,486,2025-07-01,10726.65,Enterprise
4016,487,2025-07-01,1354.62,Mid-Market
4017,488,2025-07-01,618.39,SMB
4018,489,2025-07-01,12742.16,Enterprise
4019,490,2025-07-01,556.24,SMB
4020,492,2025-07-01,2860.22,Mid-Market
4021,493,2025-07-01,1262.32,Mid-Market
4022,494,2025-07-01,2862.42,Mid-Market
4023,495,2025-07-01,840.95,SMB
4024,496,2025-07-01,12142.89,Enterprise
4025,497,2025-07-01,533.25,SMB
4026,498,2025-07-01,4136.08,Mid-Market
4027,499,2025-07-01,4087.69,Mid-Market
4028,500,2025-07-01,10618.26,Enterprise
4029,1,2025-08-01,782.3,SMB
4030,2,2025-08-01,3534.33,Mid-Market
4031,3,2025-08-01,827.83,SMB
4032,4,2025-08-01,4013.35,Mid-Market
4033,5,2025-08-01,2277.48,Mid-Market
4034,6,2025-08-01,237.42,SMB
4035,7,2025-08-01,3118.71,Mid-Market
4036,8,2025-08-01,13092.62,Enterprise
4037,9,2025-08-01,1747.52,Mid-Market
4038,10,2025-08-01,836.94,SMB
4039,11,2025-08-01,9394.42,Enterprise
4040,12,2025-08-01,749.81,SMB
4041,13,2025-08-01,692.19,SMB
4042,14,2025-08-01,4168.35,Mid-Market
4043,15,2025-08-01,246.64,SMB
4044,16,2025-08-01,801.66,SMB
4045,17,2025-08-01,557.92,SMB
4046,18,2025-08-01,418.38,SMB
4047,19,2025-08-01,1147.33,Mid-Market
4048,20,2025-08-01,367.79,SMB
4049,21,2025-08-01,5271.04,Enterprise
4050,22,2025-08-01,4605.36,Mid-Market
4051,23,2025-08-01,3015.76,Mid-Market
4052,24,2025-08-01,15049.37,Enterprise
4053,26,2025-08-01,1992.31,Mid-Market
4054,27,2025-08-01,804.83,SMB
4055,28,2025-08-01,6734.82,Enterprise
4056,29,2025-08-01,490.32,SMB
4057,30,2025-08-01,4076.94,Mid-Market
4058,31,2025-08-01,13924.48,Enterprise
4059,32,2025-08-01,8390.83,Enterprise
4060,33,2025-08-01,6106.37,Enterprise
4061,34,2025-08-01,2512.71,Mid-Market
4062,35,2025-08-01,904.98,SMB
4063,36,2025-08-01,12408.14,Enterprise
4064,37,2025-08-01,916.66,SMB
4065,38,2025-08-01,2480.33,Mid-Market
4066,39,2025-08-01,1004.22,SMB
4067,41,2025-08-01,611.09,SMB
4068,42,2025-08-01,4779.21,Mid-Market
4069,43,2025-08-01,612.98,SMB
4070,44,2025-08-01,825.63,SMB
4071,45,2025-08-01,3800.35,Mid-Market
4072,46,2025-08-01,258.14,SMB
4073,48,2025-08-01,12885.62,Enterprise
4074,49,2025-08-01,656.72,SMB
4075,50,2025-08-01,8211.72,Enterprise
4076,51,2025-08-01,5816.79,Enterprise
4077,52,2025-08-01,3690.9,Mid-Market
4078,53,2025-08-01,440.73,SMB
4079,54,2025-08-01,3404.34,Mid-Market
4080,55,2025-08-01,2690.44,Mid-Market
4081,56,2025-08-01,12139.91,Enterprise
4082,57,2025-08-01,2372.99,Mid-Market
4083,58,2025-08-01,233.69,SMB
4084,59,2025-08-01,897.61,SMB
4085,60,2025-08-01,2354.39,Mid-Market
4086,62,2025-08-01,2129.33,Mid-Market
4087,63,2025-08-01,14677.35,Enterprise
4088,64,2025-08-01,4791.62,Mid-Market
4089,65,2025-08-01,262.39,SMB
4090,66,2025-08-01,707.83,SMB
4091,67,2025-08-01,8665.91,Enterprise
4092,68,2025-08-01,12717.49,Enterprise
4093,69,2025-08-01,752.27,SMB
4094,70,2025-08-01,964.88,SMB
4095,71,2025-08-01,305.54,SMB
4096,72,2025-08-01,682.29,SMB
4097,73,2025-08-01,4100.48,Mid-Market
4098,74,2025-08-01,231.05,SMB
4099,75,2025-08-01,254.09,SMB
4100,76,2025-08-01,838.52,SMB
4101,78,2025-08-01,2494.08,Mid-Market
4102,80,2025-08-01,11335.17,Enterprise
4103,81,2025-08-01,723.41,SMB
4104,82,2025-08-01,4770.29,Mid-Market
4105,83,2025-08-01,8976.33,Enterprise
4106,84,2025-08-01,12908.02,Enterprise
4107,86,2025-08-01,635.04,SMB
4108,87,2025-08-01,516.95,SMB
4109,88,2025-08-01,3645.79,Mid-Market
4110,89,2025-08-01,2047.69,Mid-Market
4111,90,2025-08-01,291.59,SMB
4112,91,2025-08-01,813.42,SMB
4113,92,2025-08-01,10133.11,Enterprise
4114,93,2025-08-01,8842.8,Enterprise
4115,94,2025-08-01,648.04,SMB
4116,95,2025-08-01,2024.08,Mid-Market
4117,96,2025-08-01,401.01,SMB
4118,97,2025-08-01,568.94,SMB
4119,98,2025-08-01,15351.91,Enterprise
4120,99,2025-08-01,440.21,SMB
4121,100,2025-08-01,4623.62,Mid-Market
4122,101,2025-08-01,2938.58,Mid-Market
4123,102,2025-08-01,1490.77,Mid-Market
4124,103,2025-08-01,4527.69,Mid-Market
4125,104,2025-08-01,2775.83,Mid-Market
4126,105,2025-08-01,4607.66,Mid-Market
4127,106,2025-08-01,2793.32,Mid-Market
4128,107,2025-08-01,268.81,SMB
4129,109,2025-08-01,4332.32,Mid-Market
4130,110,2025-08-01,450.15,SMB
4131,111,2025-08-01,2423.65,Mid-Market
4132,112,2025-08-01,1238.13,Mid-Market
4133,113,2025-08-01,3184.29,Mid-Market
4134,114,2025-08-01,4450.41,Mid-Market
4135,115,2025-08-01,859.86,SMB
4136,116,2025-08-01,767.18,SMB
4137,117,2025-08-01,4650.22,Mid-Market
4138,118,2025-08-01,730.82,SMB
4139,119,2025-08-01,13269.59,Enterprise
4140,120,2025-08-01,596.86,SMB
4141,121,2025-08-01,306.1,SMB
4142,122,2025-08-01,349.79,SMB
4143,123,2025-08-01,318.55,SMB
4144,124,2025-08-01,4234.63,Mid-Market
4145,126,2025-08-01,621.79,SMB
4146,127,2025-08-01,502.99,SMB
4147,128,2025-08-01,4268.63,Mid-Market
4148,129,2025-08-01,652.71,SMB
4149,130,2025-08-01,673.84,SMB
4150,131,2025-08-01,275.58,SMB
4151,132,2025-08-01,8057.12,Enterprise
4152,133,2025-08-01,1021.87,SMB
4153,134,2025-08-01,3923.79,Mid-Market
4154,135,2025-08-01,3072.79,Mid-Market
4155,136,2025-08-01,12913.33,Enterprise
4156,138,2025-08-01,1276.62,Mid-Market
4157,140,2025-08-01,3522.04,Mid-Market
4158,141,2025-08-01,2802.16,Mid-Market
4159,142,2025-08-01,749.18,SMB
4160,143,2025-08-01,2440.65,Mid-Market
4161,144,2025-08-01,923.35,SMB
4162,145,2025-08-01,4074.89,Mid-Market
4163,146,2025-08-01,11510.21,Enterprise
4164,147,2025-08-01,340.25,SMB
4165,148,2025-08-01,941.36,SMB
4166,149,2025-08-01,2709.72,Mid-Market
4167,150,2025-08-01,939.67,SMB
4168,151,2025-08-01,234.98,SMB
